	importance
GearyAuto_Steric6	0.0010038328155987477
IMA	0.0010025397804996978
PAAC29_y	0.0009958538479356168
MoreauBrotoAuto_FreeEnergy11	0.0009939331331083833
WG	0.0009917924978909863
_SolventAccessibilityT23	0.0009835756414655853
GearyAuto_Steric7	0.0009795383312730965
GearyAuto_AvFlexibility18	0.0009754220662026602
MoreauBrotoAuto_ResidueASA23	0.0009752195773181583
MoreauBrotoAuto_Mutability6	0.0009750475185179747
MoreauBrotoAuto_ResidueASA12	0.0009733146602999853
_NormalizedVDWVD2025	0.0009723188939554473
MoranAuto_Hydrophobicity1	0.0009602351641455997
tausw6	0.0009582208732936238
MoranAuto_ResidueVol18	0.0009540723765890691
GearyAuto_Hydrophobicity19	0.0009524964026896258
GearyAuto_FreeEnergy25	0.0009463413914835358
GearyAuto_Steric15	0.0009317524265070828
charge	0.000924995254278827
GearyAuto_Mutability25	0.000918450431726155
MoreauBrotoAuto_Polarizability10	0.0009126003271192837
GearyAuto_Steric21	0.0009077631018999634
MoranAuto_AvFlexibility1	0.0009059120933103845
D	0.000894516325136284
MoranAuto_Steric2	0.0008906300592899207
MoreauBrotoAuto_ResidueASA19	0.0008893455491388553
MoreauBrotoAuto_AvFlexibility13	0.0008733254615566625
PAAC12	0.0008730911737371725
MoranAuto_Steric5	0.0008721717316584796
MoranAuto_AvFlexibility19	0.0008705135673447539
MoranAuto_FreeEnergy4	0.0008693897188460776
MoranAuto_ResidueVol19	0.0008676670398203912
MoranAuto_Steric19	0.0008652436421582654
FL	0.0008388034466380021
_PolarizabilityD3001	0.0008337147819492802
QSOSW24	0.0008204987903304327
tausw2	0.0008204054367912774
GearyAuto_Mutability2	0.0008136988583365622
_PolarityD3075	0.0008053301209269995
MoreauBrotoAuto_FreeEnergy20	0.0007916002144814687
GearyAuto_Hydrophobicity23	0.0007903772190502429
MoreauBrotoAuto_ResidueASA18	0.0007885507765811545
MoreauBrotoAuto_ResidueVol23	0.0007877462936954587
_SecondaryStrD1025	0.0007874263740065315
_SolventAccessibilityD1025	0.0007799243909153806
MoranAuto_Steric3	0.0007773336595376973
MoreauBrotoAuto_FreeEnergy16	0.0007699896380828869
_ChargeD1025	0.0007690673834957264
QSOSW22	0.0007665712783001445
GearyAuto_Polarizability7	0.0007659688850147915
MoranAuto_Polarizability21	0.0007658041931803719
GearyAuto_Hydrophobicity24	0.0007657438457794449
MoranAuto_AvFlexibility21	0.0007653795694196133
MoranAuto_ResidueVol22	0.0007635330351434811
MoranAuto_Hydrophobicity7	0.0007616249859546706
profile_0	0.0007579996007483422
PAAC27_y	0.0007506959349086087
MoreauBrotoAuto_FreeEnergy6	0.0007500101343119647
MoreauBrotoAuto_ResidueASA17	0.0007482843900482042
MoreauBrotoAuto_Mutability10	0.0007447454518273501
MoranAuto_ResidueASA12	0.0007380745468487666
MoreauBrotoAuto_Steric15	0.0007344533684161841
GearyAuto_Polarizability11	0.0007336449722877121
hydrophobic_ratio	0.000733035864642268
QSOSW28	0.0007270084518550174
GearyAuto_ResidueVol10	0.0007267574743130364
_PolarityC3	0.0007260636940827901
_HydrophobicityT13	0.000724609831141883
GearyAuto_ResidueASA9	0.0007223699984043306
MoreauBrotoAuto_ResidueASA1	0.0007189848841541174
_SecondaryStrD3050	0.0007184581562247477
GearyAuto_FreeEnergy4	0.0007180446922464318
MoreauBrotoAuto_Hydrophobicity4	0.0007170968819019139
PAAC37	0.0007124187300474767
GearyAuto_Hydrophobicity25	0.000711526518995351
GearyAuto_AvFlexibility9	0.0007092475417161888
MoranAuto_ResidueASA4	0.0007031514967810232
GF	0.0007020045189377282
PAAC6	0.0006994773404318111
MoranAuto_Steric16	0.0006967144627173942
_SecondaryStrD3100	0.0006944057146674285
GG	0.0006927291811476264
MoranAuto_AvFlexibility18	0.000689863578295723
_ChargeC2	0.0006884234149176059
MoranAuto_FreeEnergy2	0.0006880916763631662
MoranAuto_FreeEnergy20	0.0006805374304514608
autocorr_1	0.0006798943661627583
GearyAuto_ResidueASA12	0.0006774419303612438
PAAC9	0.0006731482157858211
MoranAuto_ResidueASA19	0.0006621093035729052
PAAC24_y	0.0006609276691792455
GearyAuto_FreeEnergy5	0.0006601718997171654
PAAC33	0.0006589428221932442
_SolventAccessibilityT13	0.0006576515178655913
GearyAuto_AvFlexibility17	0.0006542350159518637
MoranAuto_FreeEnergy3	0.0006532145302426129
PAAC29_x	0.0006508529730597903
MoreauBrotoAuto_Mutability19	0.00064889597008901
GearyAuto_Hydrophobicity17	0.0006467944038043037
QSOSW26	0.0006440754079122983
GLF	0.0006426147884173428
AII	0.0006394182929194389
_PolarizabilityT12	0.0006387137011238501
_SolventAccessibilityD2075	0.0006325757257712783
MoranAuto_Mutability16	0.0006322482992162144
GearyAuto_Mutability14	0.000630587518425238
MoranAuto_Polarizability10	0.0006291315656048609
_ChargeD3001	0.0006274964096511216
_PolarityD1075	0.0006174493705528188
MoranAuto_Hydrophobicity10	0.0006169249172324296
LAT	0.0006136012621093317
GearyAuto_ResidueASA16	0.0006128938819080335
arc_3	0.0006127969693397198
GearyAuto_Polarizability12	0.0006119755256706957
MoreauBrotoAuto_Hydrophobicity12	0.0006108684325375265
MoranAuto_FreeEnergy13	0.00060779984674208
Molar_extinction_coefficient_reduced	0.0006045387699867674
PAAC35	0.0006044626585869697
PAAC25_x	0.0006034294901482342
GearyAuto_AvFlexibility4	0.0006023665715907258
MoreauBrotoAuto_Hydrophobicity9	0.0006018729157950011
MoreauBrotoAuto_FreeEnergy30	0.0005996431387095266
MoreauBrotoAuto_AvFlexibility7	0.000598653990536911
GearyAuto_FreeEnergy6	0.000592638732001104
GearyAuto_Steric14	0.0005917284050442381
GearyAuto_Hydrophobicity11	0.0005896232914600429
MoranAuto_ResidueASA2	0.000587469362745098
GearyAuto_ResidueASA11	0.0005868203746176895
_PolarizabilityD2025	0.0005860281005314237
LV	0.0005835710128067041
_HydrophobicityD3025	0.0005832840328879687
_HydrophobicityD3001	0.0005819658986885275
GearyAuto_FreeEnergy1	0.0005817277868198254
PAAC26_x	0.0005790033063195554
MoranAuto_Hydrophobicity17	0.0005763953667677936
MoranAuto_Hydrophobicity19	0.0005762662693488864
_PolarityD2025	0.0005762192982164385
autocorr_2	0.0005744980187443298
MoranAuto_FreeEnergy22	0.0005733323830080033
GearyAuto_Steric10	0.0005722182581080716
MoranAuto_ResidueVol10	0.0005714721074745092
MoranAuto_Hydrophobicity13	0.0005708150165302896
APAAC14	0.0005708115677141247
MoranAuto_Steric6	0.0005672925097954329
_SecondaryStrC1	0.0005651767402152663
MoranAuto_Polarizability11	0.0005649603275012065
QSOSW27	0.0005639420588662514
VVA	0.0005627809779843511
GearyAuto_ResidueASA17	0.0005612624339330133
MoreauBrotoAuto_AvFlexibility10	0.0005543405069765456
MoreauBrotoAuto_Mutability16	0.0005519072750486291
MoranAuto_Polarizability4	0.0005490509907300488
MoreauBrotoAuto_Steric21	0.0005443994512111827
QSOSW19	0.00054000326953132
SF	0.0005398503128406922
MoranAuto_AvFlexibility17	0.0005390753302839578
GearyAuto_Hydrophobicity10	0.0005344458281986787
MoreauBrotoAuto_ResidueVol2	0.0005301350763861228
_SolventAccessibilityD3100	0.0005294712283769649
MoranAuto_AvFlexibility22	0.0005280024281110138
NT	0.0005263742829584222
MoranAuto_Polarizability1	0.0005261796942636991
GearyAuto_Mutability5	0.0005237488602883203
GearyAuto_AvFlexibility14	0.00052327306392759
GearyAuto_ResidueASA6	0.0005229675569414267
GGF	0.0005187060780108579
QSOSW5	0.0005163192854420835
MoranAuto_ResidueASA9	0.0005132322438957432
