	importance
_PolarizabilityT13	0.0005652996201080774
MoranAuto_Mutability12	0.0005650096954649104
MoranAuto_AvFlexibility16	0.0005601658695632844
MoreauBrotoAuto_FreeEnergy5	0.0005601496566758634
_ChargeD2025	0.0005596714192685787
MoreauBrotoAuto_AvFlexibility15	0.0005530852114288663
MoranAuto_FreeEnergy6	0.0005524308415636496
_SecondaryStrD2100	0.0005506929065468755
GearyAuto_Polarizability9	0.0005501679129560507
MoranAuto_Polarizability16	0.0005485219005916059
MoreauBrotoAuto_ResidueVol11	0.0005480980283790387
MoreauBrotoAuto_AvFlexibility6	0.0005476958851623536
MoreauBrotoAuto_ResidueASA20	0.0005466994139802485
MoreauBrotoAuto_ResidueASA24	0.0005463976698071144
MoreauBrotoAuto_Hydrophobicity12	0.0005446974417580699
APAAC17	0.0005421992520759668
GearyAuto_ResidueASA28	0.0005421681106237079
MoreauBrotoAuto_Steric21	0.0005409177861149512
_SecondaryStrT23	0.0005407790952985901
GearyAuto_Polarizability3	0.0005405975603859232
MoranAuto_AvFlexibility7	0.0005339661660725639
MoreauBrotoAuto_FreeEnergy18	0.0005328162393592982
_PolarizabilityD1001	0.0005318052644289267
MoranAuto_FreeEnergy23	0.0005300474577181296
_ChargeD3001	0.0005291441798820908
APAAC7	0.0005287070067903865
MoreauBrotoAuto_Hydrophobicity2	0.0005268665753604676
GearyAuto_Polarizability30	0.0005245272332330449
MoranAuto_Polarizability23	0.0005205278815265806
GearyAuto_Hydrophobicity29	0.000519177591381226
GearyAuto_Polarizability20	0.0005189954268915232
MoreauBrotoAuto_FreeEnergy1	0.0005187000155663877
MoreauBrotoAuto_AvFlexibility2	0.0005167172257464339
GearyAuto_FreeEnergy16	0.0005164127492589792
MoreauBrotoAuto_Polarizability13	0.0005146657629406654
GearyAuto_Mutability25	0.0005141324452566865
_SecondaryStrD3050	0.0005103718235444387
MoreauBrotoAuto_Polarizability12	0.0005099014479307357
MoreauBrotoAuto_AvFlexibility11	0.000509011149158851
_SecondaryStrC1	0.000506425770365617
GearyAuto_Mutability30	0.0005061663830230186
MoranAuto_Steric20	0.0005017630947017968
Molar_extinction_coefficient_reduced	0.0005017414231870469
GearyAuto_FreeEnergy10	0.0004969839815511699
GearyAuto_Steric25	0.0004910361971108688
MoreauBrotoAuto_FreeEnergy11	0.0004900144403561376
GearyAuto_FreeEnergy4	0.0004876357673692441
MoreauBrotoAuto_FreeEnergy20	0.0004868832462613419
MoreauBrotoAuto_Polarizability14	0.00048650999277487195
MoreauBrotoAuto_Mutability6	0.00048610816819189104
MoranAuto_Hydrophobicity20	0.00048545317436389653
MoranAuto_FreeEnergy2	0.00048527504179137854
GearyAuto_Hydrophobicity14	0.00048381927104161734
PAAC11	0.000481296608440515
_PolarityD2050	0.0004808833541272131
MoranAuto_FreeEnergy20	0.0004801217274721927
QSOSW11	0.00047801211528789456
_PolarizabilityD1050	0.0004776524649205186
MoreauBrotoAuto_ResidueVol10	0.0004765813807691836
QSOSW22	0.0004762914732628029
GearyAuto_Mutability15	0.00047412001155432636
GearyAuto_Steric8	0.00047286038917245123
MoreauBrotoAuto_ResidueVol9	0.0004726731938113181
GearyAuto_AvFlexibility17	0.00047266891303645746
MoreauBrotoAuto_FreeEnergy12	0.0004717339353051409
GearyAuto_FreeEnergy6	0.00047026425656657156
_HydrophobicityD3050	0.0004702082081491461
MoranAuto_ResidueASA2	0.00047017061866747343
GearyAuto_Mutability1	0.0004690122508627442
MoranAuto_FreeEnergy7	0.00046851785858377146
MoranAuto_Mutability7	0.00046735116127811144
H	0.0004647014355844461
GearyAuto_Mutability20	0.0004635190607369543
_HydrophobicityD2025	0.00046340609661285593
MoranAuto_Steric2	0.0004626513374482604
GearyAuto_AvFlexibility25	0.000461219114365854
MoreauBrotoAuto_Mutability1	0.00046101237408594436
MoranAuto_Steric10	0.00046057088208154256
MoranAuto_ResidueASA3	0.0004604677680526269
MoranAuto_ResidueVol24	0.0004604532337617413
MoranAuto_Hydrophobicity22	0.00046005190293333975
MoranAuto_Steric1	0.0004591781191914262
MoreauBrotoAuto_ResidueVol6	0.00045823718852043945
Y	0.00045735962170788126
GL	0.00045729853428048864
MoranAuto_Hydrophobicity17	0.0004561141923487248
GearyAuto_Polarizability4	0.00045459388482637037
GearyAuto_ResidueVol28	0.0004528331373987128
PAAC3	0.0004521672010177633
MoreauBrotoAuto_Hydrophobicity8	0.00044741080453199227
MoreauBrotoAuto_Mutability3	0.00044440999712320485
MoranAuto_Hydrophobicity15	0.00044368544211793713
MoranAuto_Hydrophobicity2	0.00044205423154263125
GearyAuto_ResidueVol15	0.0004412365204226734
MoreauBrotoAuto_Hydrophobicity18	0.00044046348562133556
MoranAuto_Polarizability9	0.00044032535066091663
MoreauBrotoAuto_Mutability14	0.0004398536969103361
MoreauBrotoAuto_FreeEnergy10	0.0004384722984463905
GearyAuto_Polarizability25	0.0004368441744645689
MoreauBrotoAuto_ResidueASA8	0.0004366375700543896
_SecondaryStrD1100	0.0004344385570796414
GearyAuto_Mutability11	0.0004292648214304551
MoranAuto_Mutability20	0.00042873035162578003
PAAC39	0.0004278088637425005
APAAC5	0.0004268675158870722
MoreauBrotoAuto_Polarizability18	0.00042536614287855837
_PolarityD1075	0.0004250948733518513
GearyAuto_Hydrophobicity26	0.0004241333515574601
MoranAuto_Hydrophobicity13	0.00042154679887202774
MoranAuto_FreeEnergy16	0.0004186555300997229
GearyAuto_Mutability10	0.00041859392061712304
MoreauBrotoAuto_ResidueVol24	0.0004182477333281019
_SecondaryStrD3025	0.0004169654455180047
PAAC28_y	0.00041640718777883413
AGS	0.00041604814804316613
APAAC10	0.0004146190126499375
GearyAuto_ResidueVol10	0.00041377953100850114
MoreauBrotoAuto_FreeEnergy4	0.00041208403129342294
MoranAuto_AvFlexibility10	0.00041201342397363894
MoranAuto_ResidueVol26	0.00041182400384355767
R	0.0004078874863136431
GearyAuto_AvFlexibility26	0.000407822228301934
MoranAuto_Polarizability19	0.0004076952617021409
GearyAuto_Hydrophobicity24	0.00040724676538168213
MoreauBrotoAuto_FreeEnergy19	0.0004058706458936621
MoranAuto_Polarizability3	0.0004051040310967626
MoranAuto_Hydrophobicity24	0.00040500483149175044
MoreauBrotoAuto_ResidueVol26	0.0004047134087139089
MoreauBrotoAuto_AvFlexibility16	0.00040411927628932484
MoreauBrotoAuto_Mutability18	0.0004034353648972274
MoreauBrotoAuto_Mutability17	0.0004029931472785145
GearyAuto_Hydrophobicity8	0.0004029662918049979
GearyAuto_Mutability12	0.00040272351316993007
MoreauBrotoAuto_FreeEnergy29	0.00040137471054316583
LI	0.0004009663264679064
MoreauBrotoAuto_ResidueASA6	0.00040075207970567374
MoranAuto_Steric16	0.00040060950680343127
FCD	0.0003972483729763647
_PolarizabilityD2050	0.0003971742414584605
MoreauBrotoAuto_Steric2	0.0003966344612179162
MoreauBrotoAuto_Polarizability11	0.00039598872299853745
MoranAuto_AvFlexibility19	0.0003946093303138068
_ChargeD3100	0.0003921580179934786
MoranAuto_Hydrophobicity18	0.00039205629512633104
MoreauBrotoAuto_ResidueVol13	0.0003917155127314285
MoranAuto_Hydrophobicity10	0.00039170114704488326
MoranAuto_FreeEnergy14	0.0003916246478759256
MoreauBrotoAuto_Polarizability30	0.00039154057247917285
MoreauBrotoAuto_ResidueASA9	0.00038914067048076146
_PolarityT23	0.0003889458721134371
CFC	0.0003863009051114557
_PolarizabilityD3075	0.0003859863986976678
MoranAuto_Polarizability8	0.00038416297312829936
GF	0.0003834058224866865
MoreauBrotoAuto_Mutability13	0.0003828662386080323
II	0.00038017904211918566
MoreauBrotoAuto_ResidueVol8	0.0003780785927457629
QSOSW27	0.00037673688889335705
MoranAuto_AvFlexibility22	0.00037589605037063975
_SecondaryStrD3100	0.0003755058085979774
GearyAuto_FreeEnergy11	0.0003752256758640231
formulaS	0.000373901577549526
MoranAuto_Steric19	0.0003728311577673591
MoreauBrotoAuto_AvFlexibility10	0.0003726800740694847
MoreauBrotoAuto_FreeEnergy17	0.0003722383273651345
MoreauBrotoAuto_ResidueASA19	0.0003715966671770277
MoreauBrotoAuto_AvFlexibility20	0.0003715063804044974
MoreauBrotoAuto_Mutability23	0.00037107694453276897
LTG	0.00036844918609440656
GearyAuto_FreeEnergy1	0.00036620935385899174
MoranAuto_Polarizability10	0.0003649008568836749
_NormalizedVDWVD2001	0.00036406268168641176
PAAC7	0.00036357072529400315
MoranAuto_ResidueVol17	0.00036257861969303946
MoranAuto_FreeEnergy10	0.00036253273519980175
MoranAuto_FreeEnergy18	0.000360739501852538
MoranAuto_ResidueVol3	0.00035895501955731973
GearyAuto_Steric12	0.0003565117148991553
MoreauBrotoAuto_Mutability19	0.0003552768703263928
GG	0.00035252896166665544
GearyAuto_Polarizability28	0.0003513940500935098
MoreauBrotoAuto_Hydrophobicity22	0.0003503127493972979
CF	0.00034993347298748617
GearyAuto_ResidueASA8	0.00034903672628123594
LG	0.0003485351163494686
MoranAuto_ResidueASA8	0.0003485239562117926
MoreauBrotoAuto_AvFlexibility18	0.0003480927327247397
MoranAuto_ResidueVol20	0.000347885122802618
_SolventAccessibilityD3001	0.0003473183616616603
_PolarizabilityD2075	0.00034605755097472806
GearyAuto_FreeEnergy9	0.0003455648553683636
MoranAuto_Polarizability22	0.00034540758064266697
MoranAuto_Hydrophobicity14	0.0003441607716419408
MoranAuto_ResidueASA9	0.00034405376825374966
MoranAuto_FreeEnergy4	0.0003435255280592954
GearyAuto_FreeEnergy26	0.0003430309006324484
MoranAuto_ResidueVol7	0.0003422511095125994
MoranAuto_Mutability19	0.00034078615155612885
MoreauBrotoAuto_FreeEnergy15	0.00033916430649484175
_PolarizabilityC3	0.00033851012270044777
MoranAuto_Mutability11	0.00033779067517365687
MoreauBrotoAuto_Steric28	0.0003367090161396315
profile_0	0.00033609565832645863
MoreauBrotoAuto_AvFlexibility14	0.00033455540373334715
PAAC5	0.0003338634012981002
_NormalizedVDWVD2050	0.00033351447550468546
MoreauBrotoAuto_Mutability12	0.0003330037363664714
GearyAuto_AvFlexibility14	0.0003299189332893561
MoranAuto_Polarizability20	0.00032961642090173954
MoreauBrotoAuto_FreeEnergy8	0.0003294124834925799
GearyAuto_AvFlexibility1	0.00032892802783743486
