	importance
PAAC25_y	0.001719062692949717
MoreauBrotoAuto_Hydrophobicity3	0.0017116354524997369
QSOSW1	0.0017092155304256496
GearyAuto_Hydrophobicity26	0.0017062196882567612
MoreauBrotoAuto_AvFlexibility24	0.0016791977966316332
MoreauBrotoAuto_Polarizability21	0.0016614701494089435
_HydrophobicityD2100	0.001644098580242096
PAAC23_y	0.0016199933029793544
double	0.001607245768981335
_PolarityD1001	0.0015857622157195684
GearyAuto_FreeEnergy20	0.0015786270419235432
GearyAuto_Polarizability26	0.0015720761630023355
MoranAuto_FreeEnergy19	0.0015683888294039583
PAAC36	0.0015616254119754259
tausw10	0.0015598415519084902
MoranAuto_Polarizability4	0.001554517195605358
_PolarizabilityD1050	0.0015499116136773745
MoreauBrotoAuto_FreeEnergy22	0.0015421588515227309
