	0	mean_coef
GTK	-0.0034957043718878496	0.0034957043718878496
TVC	0.003494422837219292	0.003494422837219292
AQH	-0.003494239723311664	0.003494239723311664
GRH	-0.003492458468410345	0.003492458468410345
QTF	-0.0034920049017781486	0.0034920049017781486
SGW	-0.003490671071976477	0.003490671071976477
MoranAuto_Hydrophobicity2	0.0034888605891543055	0.0034888605891543055
VIK	0.0034886263755208426	0.0034886263755208426
KMA	0.003488181821693779	0.003488181821693779
WTT	-0.003487929818117062	0.003487929818117062
QRQ	0.0034852912299202553	0.0034852912299202553
IEN	0.0034843751649979013	0.0034843751649979013
QHS	0.0034810243320496288	0.0034810243320496288
CEV	-0.0034795772810638807	0.0034795772810638807
CCK	0.003478616669348782	0.003478616669348782
VWS	-0.0034783187828641947	0.0034783187828641947
DKW	-0.0034777863171451297	0.0034777863171451297
EQQ	-0.0034768828159747606	0.0034768828159747606
PYK	-0.0034768597625289945	0.0034768597625289945
VCK	-0.0034766219524027422	0.0034766219524027422
FPC	0.0034750640187283513	0.0034750640187283513
YLK	0.00347429411755341	0.00347429411755341
NEY	-0.0034724488194744062	0.0034724488194744062
MoranAuto_Mutability17	0.0034718345125879747	0.0034718345125879747
YYS	-0.003469820152476862	0.003469820152476862
TIC	0.003469470980275054	0.003469470980275054
VRK	-0.0034694355640279818	0.0034694355640279818
PQV	-0.0034693213735787205	0.0034693213735787205
MoranAuto_FreeEnergy11	-0.0034691230981520314	0.0034691230981520314
GTC	0.0034684927909482237	0.0034684927909482237
SLM	-0.003466861171062555	0.003466861171062555
PAAC40	-0.0034662521094799476	0.0034662521094799476
DVY	-0.0034646349324919967	0.0034646349324919967
SDA	-0.0034640469588237475	0.0034640469588237475
MoreauBrotoAuto_Hydrophobicity4	-0.003463375373477091	0.003463375373477091
CFD	0.0034633568087955534	0.0034633568087955534
RAC	0.003461355467783811	0.003461355467783811
GearyAuto_Hydrophobicity20	-0.0034612768991604567	0.0034612768991604567
SAG	-0.0034602334428423436	0.0034602334428423436
EVF	0.0034593113831284067	0.0034593113831284067
GCN	0.003457942831023994	0.003457942831023994
Aromacity	0.0034549924997894325	0.0034549924997894325
LYI	0.00345428791360375	0.00345428791360375
ITV	-0.003453256754237006	0.003453256754237006
GearyAuto_Hydrophobicity4	-0.0034530376075705004	0.0034530376075705004
YAN	-0.003452514886473328	0.003452514886473328
REN	-0.0034521647097537464	0.0034521647097537464
WFN	-0.0034518812405261575	0.0034518812405261575
SSG	-0.0034495564558389424	0.0034495564558389424
WAS	0.003448661205439216	0.003448661205439216
QSG	-0.0034463008146531143	0.0034463008146531143
VTM	-0.0034462512564533672	0.0034462512564533672
IKF	0.003445406213965205	0.003445406213965205
EDV	-0.0034447608734161743	0.0034447608734161743
LHT	-0.0034422516500018357	0.0034422516500018357
CEP	-0.0034422274951777976	0.0034422274951777976
MoranAuto_Steric10	0.0034413412515243093	0.0034413412515243093
IYE	0.0034413132412137535	0.0034413132412137535
MoreauBrotoAuto_AvFlexibility24	0.003441109446351604	0.003441109446351604
LII	0.003440733125576504	0.003440733125576504
ACL	-0.00343935794451494	0.00343935794451494
FPG	0.003438184833992174	0.003438184833992174
PPH	0.0034372957401112604	0.0034372957401112604
PVM	0.003435893715970513	0.003435893715970513
DHA	-0.0034354077515262945	0.0034354077515262945
HEQ	0.003435222377248415	0.003435222377248415
DPI	-0.003434517375888418	0.003434517375888418
QKD	0.0034338871945000884	0.0034338871945000884
HCL	-0.0034326341947245828	0.0034326341947245828
MYF	0.003431247723712578	0.003431247723712578
TDS	0.0034311335237138313	0.0034311335237138313
NQR	-0.003430784169567989	0.003430784169567989
ACI	-0.0034283303492813394	0.0034283303492813394
GearyAuto_ResidueVol13	0.003427561271430987	0.003427561271430987
IID	0.003426522286332542	0.003426522286332542
GearyAuto_Steric17	-0.003425116071438369	0.003425116071438369
AFQ	-0.003424253143115821	0.003424253143115821
LTK	-0.0034236164817188016	0.0034236164817188016
MoreauBrotoAuto_ResidueASA8	0.0034223364536545412	0.0034223364536545412
GVK	-0.003422188309611617	0.003422188309611617
NLG	-0.0034217389523346865	0.0034217389523346865
GGN	0.0034210160037298908	0.0034210160037298908
ASN	0.0034198870854845707	0.0034198870854845707
MIN	0.0034196096353034913	0.0034196096353034913
GearyAuto_ResidueVol6	-0.0034194228888452805	0.0034194228888452805
NGE	-0.003418948199667316	0.003418948199667316
MCT	-0.003416089473444265	0.003416089473444265
GIE	0.003415794533847585	0.003415794533847585
TVW	-0.0034154811371232933	0.0034154811371232933
CLI	-0.0034145988316379022	0.0034145988316379022
IRP	-0.0034129047542662367	0.0034129047542662367
ISP	0.0034127147813344735	0.0034127147813344735
MS	-0.0034124767373014163	0.0034124767373014163
DVS	-0.003412236920770598	0.003412236920770598
KLF	-0.0034110961534894488	0.0034110961534894488
_HydrophobicityT13	0.003410885197550285	0.003410885197550285
QSOSW22	-0.0034095389388582617	0.0034095389388582617
GYF	-0.003409366670671084	0.003409366670671084
SPP	0.0034056166346946534	0.0034056166346946534
IRR	-0.003403919981237079	0.003403919981237079
HNL	-0.0034026645487091477	0.0034026645487091477
IMC	-0.003401652941259329	0.003401652941259329
SQD	-0.0034001602369608153	0.0034001602369608153
MoreauBrotoAuto_Polarizability14	0.0034001578215020123	0.0034001578215020123
LDF	0.003399797679378992	0.003399797679378992
QIE	-0.0033996522021811333	0.0033996522021811333
NSA	-0.003398211735731958	0.003398211735731958
RYR	0.003397395116208291	0.003397395116208291
GIW	-0.0033963670765746728	0.0033963670765746728
FGL	-0.003394292718232023	0.003394292718232023
VIP	-0.003393073890428199	0.003393073890428199
TNR	0.0033918254847499323	0.0033918254847499323
LCR	-0.0033917920648186494	0.0033917920648186494
KAL	-0.0033916109316797036	0.0033916109316797036
CL	-0.0033913143680904933	0.0033913143680904933
KYE	0.003390440248837431	0.003390440248837431
ISV	-0.0033890844242444556	0.0033890844242444556
GearyAuto_ResidueVol4	-0.003388674118447861	0.003388674118447861
DRY	0.0033867488556304525	0.0033867488556304525
arc_1	-0.003386668314990305	0.003386668314990305
SFY	-0.003385484824467535	0.003385484824467535
GTE	0.0033840011699257486	0.0033840011699257486
ADA	-0.003383546036554298	0.003383546036554298
MoranAuto_AvFlexibility17	0.003382397325456981	0.003382397325456981
RMT	-0.003382345557576489	0.003382345557576489
RDH	0.0033818639645578604	0.0033818639645578604
TIL	0.003381112934773151	0.003381112934773151
CYM	0.003380177530911948	0.003380177530911948
EYL	0.0033795627296846777	0.0033795627296846777
HRV	0.0033791784476361717	0.0033791784476361717
KKT	-0.0033783009346938777	0.0033783009346938777
NAT	-0.00337823416120971	0.00337823416120971
KGL	-0.003377374514710991	0.003377374514710991
DQD	0.003376722244776596	0.003376722244776596
RLG	-0.003375158463898306	0.003375158463898306
YSV	0.00337345661015501	0.00337345661015501
QAL	0.003373098877452341	0.003373098877452341
AHS	-0.0033722183146167395	0.0033722183146167395
NSE	-0.0033714675674015237	0.0033714675674015237
VNV	0.003369629552201587	0.003369629552201587
ETH	-0.0033695546193029118	0.0033695546193029118
QSA	-0.0033685889511980652	0.0033685889511980652
IMS	-0.0033681926134321214	0.0033681926134321214
FCK	-0.003367290968328443	0.003367290968328443
NSY	0.0033671416528481615	0.0033671416528481615
VIN	-0.0033669882831316145	0.0033669882831316145
PTT	0.0033657674333751587	0.0033657674333751587
_SolventAccessibilityD3001	0.0033655059019758213	0.0033655059019758213
PA	-0.0033632327867053357	0.0033632327867053357
ILR	-0.0033627092414492883	0.0033627092414492883
EDI	-0.0033621737598929346	0.0033621737598929346
NRA	-0.0033614630642692183	0.0033614630642692183
KYK	-0.003359066440658278	0.003359066440658278
VKW	-0.0033575355253399803	0.0033575355253399803
VGR	0.0033572558763977412	0.0033572558763977412
WCL	-0.003357082173219703	0.003357082173219703
CPF	-0.0033570821732196916	0.0033570821732196916
_PolarizabilityD2050	-0.003355797293197976	0.003355797293197976
LQP	0.0033544581726314563	0.0033544581726314563
QHA	-0.003353869513744032	0.003353869513744032
QEG	0.003350572321016321	0.003350572321016321
GRT	-0.0033496956499918518	0.0033496956499918518
RHL	0.0033493338928366825	0.0033493338928366825
EMD	0.003349313694444288	0.003349313694444288
VKC	-0.003349194712283686	0.003349194712283686
_PolarizabilityD1050	-0.0033473721776252764	0.0033473721776252764
QGS	0.0033467316541840233	0.0033467316541840233
TTQ	-0.003346480817757386	0.003346480817757386
RFF	0.0033463833079467645	0.0033463833079467645
DDW	-0.003345951918419643	0.003345951918419643
RMY	-0.0033446588154397348	0.0033446588154397348
VMN	-0.0033446352503883146	0.0033446352503883146
CIA	-0.003343172280543515	0.003343172280543515
MoreauBrotoAuto_Hydrophobicity30	0.0033429880996956943	0.0033429880996956943
VQI	0.0033417722741504344	0.0033417722741504344
GearyAuto_Steric20	0.003338595212189785	0.003338595212189785
YPW	-0.003335950223855018	0.003335950223855018
RYW	0.003334337487742711	0.003334337487742711
YQN	-0.003332676452939519	0.003332676452939519
ITQ	0.0033318035566191856	0.0033318035566191856
ERI	0.0033299505463769944	0.0033299505463769944
VQT	0.003329406425596775	0.003329406425596775
STY	-0.00332621068269593	0.00332621068269593
TGK	-0.003325630835413648	0.003325630835413648
GVS	-0.0033245974190969675	0.0033245974190969675
PSR	0.0033245446743038524	0.0033245446743038524
NI	-0.0033234032272250573	0.0033234032272250573
WTE	0.003319449032930242	0.003319449032930242
IVN	-0.0033191318937932854	0.0033191318937932854
PHW	0.003319023912574041	0.003319023912574041
GYL	-0.0033160949082394744	0.0033160949082394744
ACS	0.003315821283037549	0.003315821283037549
IDF	0.0033156141452769018	0.0033156141452769018
PPR	-0.0033140840808473385	0.0033140840808473385
YIA	-0.0033128897373845213	0.0033128897373845213
QPN	0.0033126073426978687	0.0033126073426978687
DQH	0.0033124798739653325	0.0033124798739653325
GearyAuto_AvFlexibility1	-0.0033121501794639305	0.0033121501794639305
SFS	-0.0033118568359345522	0.0033118568359345522
PHG	-0.0033111033579554285	0.0033111033579554285
PHQ	0.0033097854266863325	0.0033097854266863325
MoranAuto_Steric14	-0.003309548800815622	0.003309548800815622
LIQ	0.003309139313964807	0.003309139313964807
GHQ	0.0033078908063254074	0.0033078908063254074
NYS	-0.0033072962523967896	0.0033072962523967896
ACQ	0.0033072422508730963	0.0033072422508730963
CSN	0.003305270548393676	0.003305270548393676
GRF	-0.003304749806465582	0.003304749806465582
QCR	-0.0033031070121616376	0.0033031070121616376
WRV	0.003302913336725739	0.003302913336725739
HMA	-0.0033009353814951463	0.0033009353814951463
G	0.0033001704760408047	0.0033001704760408047
_ChargeD2100	0.003299565936008609	0.003299565936008609
EAE	0.003295875501292209	0.003295875501292209
ASH	-0.003295822598115266	0.003295822598115266
LVC	-0.0032957440793774198	0.0032957440793774198
TEL	0.0032957356790241084	0.0032957356790241084
KPK	0.0032944815747000377	0.0032944815747000377
RMH	0.0032943346380146753	0.0032943346380146753
FNK	0.0032941691232815555	0.0032941691232815555
MDN	0.0032939027988265765	0.0032939027988265765
GLE	-0.0032930228813385725	0.0032930228813385725
CTS	-0.0032906988627323316	0.0032906988627323316
MAA	-0.003290396467598829	0.003290396467598829
VET	-0.0032900992091217936	0.0032900992091217936
HVH	0.0032894432047452745	0.0032894432047452745
TDG	0.0032885173351110642	0.0032885173351110642
QSY	-0.0032875036587804904	0.0032875036587804904
ENS	0.003285976277588659	0.003285976277588659
arc_2	-0.003284277920186535	0.003284277920186535
LYT	0.003283499614240143	0.003283499614240143
MEN	0.003283175347954637	0.003283175347954637
KGQ	-0.003281931953821665	0.003281931953821665
PNQ	-0.003281863250801641	0.003281863250801641
LRS	0.0032818321253981608	0.0032818321253981608
FFC	0.0032815836370349233	0.0032815836370349233
RVR	0.0032815775165581113	0.0032815775165581113
IHA	0.003280397305230419	0.003280397305230419
KYY	0.0032782727002127017	0.0032782727002127017
VDL	0.0032778331847272057	0.0032778331847272057
VFS	-0.003276798340510539	0.003276798340510539
IFE	-0.0032766252203321033	0.0032766252203321033
TNI	0.0032759250844395823	0.0032759250844395823
IAE	0.0032723756149643088	0.0032723756149643088
DFM	-0.003271664219221896	0.003271664219221896
MoranAuto_Polarizability4	0.003270030814442709	0.003270030814442709
GearyAuto_ResidueASA5	-0.003269344415732711	0.003269344415732711
EYA	0.0032669903503608987	0.0032669903503608987
VEE	-0.003265647879400685	0.003265647879400685
GearyAuto_Hydrophobicity7	-0.003264415101852481	0.003264415101852481
GTI	-0.0032636104880358167	0.0032636104880358167
MDI	-0.00325723133673732	0.00325723133673732
SGK	0.0032564650759026714	0.0032564650759026714
QCW	0.003256306486928645	0.003256306486928645
KWD	0.0032562367687258773	0.0032562367687258773
LLL	-0.0032560301449401584	0.0032560301449401584
RIT	-0.003255659419933164	0.003255659419933164
MoreauBrotoAuto_Mutability10	0.003254654697811178	0.003254654697811178
MoranAuto_ResidueVol1	-0.003253613578349648	0.003253613578349648
GDD	-0.0032527350654382617	0.0032527350654382617
FKL	0.0032522013297844677	0.0032522013297844677
_SecondaryStrD1025	0.00325166263844675	0.00325166263844675
VCP	-0.0032516385515612193	0.0032516385515612193
SPM	0.003251128667703973	0.003251128667703973
PPW	-0.0032502608223657593	0.0032502608223657593
DLQ	-0.0032493653171098875	0.0032493653171098875
FSG	0.00324851579453286	0.00324851579453286
LIM	-0.0032482741323562126	0.0032482741323562126
PW	-0.003247477247062021	0.003247477247062021
KEF	-0.00324508406001084	0.00324508406001084
PIK	-0.003244861023505265	0.003244861023505265
EW	0.0032438780888539953	0.0032438780888539953
EHN	-0.003242570964045533	0.003242570964045533
SHT	0.003241965907463417	0.003241965907463417
AQG	0.00324072974558617	0.00324072974558617
LMD	0.0032397865905017587	0.0032397865905017587
VT	-0.003239707945608363	0.003239707945608363
HRE	0.0032336235284624185	0.0032336235284624185
SDP	0.0032334613525343567	0.0032334613525343567
CLF	0.003232791537926904	0.003232791537926904
PY	0.0032307286874432607	0.0032307286874432607
NKY	-0.0032302383303280022	0.0032302383303280022
WFL	-0.0032298798198221487	0.0032298798198221487
DCA	0.0032285350462845468	0.0032285350462845468
MoranAuto_Steric7	-0.003227589234060313	0.003227589234060313
EQH	0.0032270097377011405	0.0032270097377011405
DTR	0.003225565546130964	0.003225565546130964
ASD	-0.003221560050614136	0.003221560050614136
GearyAuto_Polarizability12	-0.0032215519942767334	0.0032215519942767334
MFS	-0.0032198352057047743	0.0032198352057047743
EQD	-0.003219617962729621	0.003219617962729621
_PolarizabilityD3025	-0.0032195711043659187	0.0032195711043659187
CVP	-0.0032168479126083982	0.0032168479126083982
HTF	-0.0032166455620505226	0.0032166455620505226
WKH	0.0032153178565267164	0.0032153178565267164
LYQ	-0.0032128952899090056	0.0032128952899090056
MAK	-0.0032128868004062945	0.0032128868004062945
PFP	-0.0032115639984387017	0.0032115639984387017
EDL	0.003209052532100915	0.003209052532100915
ELY	0.003205646468389772	0.003205646468389772
RNF	-0.003205644770072764	0.003205644770072764
VPV	0.0032048244244036565	0.0032048244244036565
HQE	0.0032036738758430337	0.0032036738758430337
IP	0.00319972851665025	0.00319972851665025
MCS	0.003198695182464776	0.003198695182464776
DVD	-0.003196916993497979	0.003196916993497979
IRD	0.003196647931621915	0.003196647931621915
KVG	-0.0031966012307782137	0.0031966012307782137
FCM	0.0031957412780634154	0.0031957412780634154
NTS	-0.0031952719423872377	0.0031952719423872377
ALL	-0.003194440325561499	0.003194440325561499
HWL	-0.00319412085579511	0.00319412085579511
EHQ	0.003192506918809843	0.003192506918809843
MoreauBrotoAuto_AvFlexibility23	0.003191879824879459	0.003191879824879459
IMP	0.0031918147236600198	0.0031918147236600198
TSE	0.003190677516548058	0.003190677516548058
SNH	0.003189637746279716	0.003189637746279716
YAS	0.003188943658351568	0.003188943658351568
FFL	0.003186856533344368	0.003186856533344368
VMS	0.0031853029431257495	0.0031853029431257495
SMQ	-0.0031836324743160136	0.0031836324743160136
INT	0.003183094202511272	0.003183094202511272
LEC	0.0031815783908360064	0.0031815783908360064
CGE	0.0031808294535545	0.0031808294535545
QLE	0.003178816331568252	0.003178816331568252
EKT	0.0031787388362146587	0.0031787388362146587
LDW	0.00317608022949528	0.00317608022949528
GSR	-0.0031731412642393274	0.0031731412642393274
AHD	-0.00317241233427832	0.00317241233427832
TNH	0.003172076204359956	0.003172076204359956
MGE	-0.0031715786505616974	0.0031715786505616974
IMY	-0.003170352866651082	0.003170352866651082
FVV	-0.0031701624301073475	0.0031701624301073475
HPD	0.0031697505182069377	0.0031697505182069377
EEF	0.0031694793054048423	0.0031694793054048423
STT	-0.0031675357536532596	0.0031675357536532596
MoranAuto_Hydrophobicity18	-0.003166805490233422	0.003166805490233422
YGN	-0.0031660973159186433	0.0031660973159186433
VWT	-0.003165219765201846	0.003165219765201846
MoranAuto_ResidueASA7	-0.00316213033181446	0.00316213033181446
WLG	-0.0031621271200309125	0.0031621271200309125
RQG	-0.0031615993104367485	0.0031615993104367485
IQA	0.0031613952330712233	0.0031613952330712233
YKK	0.0031607584343437954	0.0031607584343437954
ESR	-0.0031606027318535827	0.0031606027318535827
ERG	0.003158532346978585	0.003158532346978585
NLD	0.0031583285066826322	0.0031583285066826322
TQV	-0.0031575961223438455	0.0031575961223438455
FVF	-0.0031572990255608543	0.0031572990255608543
YHV	-0.0031569084482894662	0.0031569084482894662
QAC	0.003155771580607811	0.003155771580607811
FCN	-0.003155737811283627	0.003155737811283627
WLP	0.0031532707796919873	0.0031532707796919873
EGT	-0.0031522819296546448	0.0031522819296546448
FWI	-0.003148971981546312	0.003148971981546312
REQ	0.0031487717092403937	0.0031487717092403937
_PolarityD3025	0.0031485352194963773	0.0031485352194963773
FNA	-0.0031479836285827874	0.0031479836285827874
WKR	-0.003147601641401579	0.003147601641401579
RED	-0.0031473725869636	0.0031473725869636
FFD	-0.003146222168509128	0.003146222168509128
MoranAuto_FreeEnergy8	-0.0031461174042621814	0.0031461174042621814
MoreauBrotoAuto_Mutability20	0.003145475161671191	0.003145475161671191
VVQ	0.0031454240232431157	0.0031454240232431157
CIE	0.0031452461366479677	0.0031452461366479677
AVG	0.003145026631699046	0.003145026631699046
IVS	0.003144956064496183	0.003144956064496183
YR	-0.0031445279179738213	0.0031445279179738213
TGH	0.003144181754889843	0.003144181754889843
DAC	0.0031438911554976844	0.0031438911554976844
MoranAuto_Hydrophobicity20	0.0031418946385424135	0.0031418946385424135
PDA	-0.0031416324542799224	0.0031416324542799224
DC	0.003141089702223628	0.003141089702223628
TLP	-0.0031403093068010234	0.0031403093068010234
CKV	-0.003139632158687668	0.003139632158687668
MoranAuto_Mutability18	-0.0031395312910725455	0.0031395312910725455
GFT	-0.0031385422942683	0.0031385422942683
ICM	0.003137780143274532	0.003137780143274532
WSW	-0.0031376014936999124	0.0031376014936999124
HVD	0.0031366715443677095	0.0031366715443677095
RVL	-0.003135703423037703	0.003135703423037703
KLE	0.0031355793859220694	0.0031355793859220694
SGH	-0.0031351257248883354	0.0031351257248883354
TIE	-0.0031349724376687864	0.0031349724376687864
PRP	-0.0031332993399638583	0.0031332993399638583
VAH	0.0031329610959787754	0.0031329610959787754
LDN	-0.003131639469577012	0.003131639469577012
SK	-0.003131535274542169	0.003131535274542169
RME	-0.003131473186012182	0.003131473186012182
PFL	-0.0031288191687506724	0.0031288191687506724
ADP	-0.0031275744036876256	0.0031275744036876256
YRH	0.003126580185972102	0.003126580185972102
EIN	0.003126167324385524	0.003126167324385524
RID	0.0031247752897685223	0.0031247752897685223
SHY	-0.0031244537033752098	0.0031244537033752098
MoranAuto_Steric5	-0.00312423600901046	0.00312423600901046
RDF	-0.0031239764607687457	0.0031239764607687457
VAR	0.0031236114369609597	0.0031236114369609597
MoreauBrotoAuto_AvFlexibility25	-0.0031233696206831602	0.0031233696206831602
CWV	-0.00312276192252323	0.00312276192252323
KCG	-0.0031185312150570845	0.0031185312150570845
LNK	-0.0031183929401104875	0.0031183929401104875
DYM	0.003118098670686079	0.003118098670686079
LQL	0.003118000165131055	0.003118000165131055
CNY	-0.0031167326931937256	0.0031167326931937256
TGT	0.00311550167581072	0.00311550167581072
FMF	0.003114296491143786	0.003114296491143786
WQV	0.003113271915920315	0.003113271915920315
TMR	-0.003111527238172193	0.003111527238172193
GearyAuto_Polarizability14	-0.003111426479098763	0.003111426479098763
WKL	0.0031108001842352438	0.0031108001842352438
SGT	-0.003110682811951449	0.003110682811951449
INA	-0.003109726315982627	0.003109726315982627
DDD	0.0031082538691779224	0.0031082538691779224
_SolventAccessibilityD1100	0.003107893008521116	0.003107893008521116
MoreauBrotoAuto_Polarizability17	0.00310744436409996	0.00310744436409996
MYH	-0.0031060538458033676	0.0031060538458033676
FMV	0.0031060200153804765	0.0031060200153804765
ACN	-0.003105667322492477	0.003105667322492477
DEI	0.0031056411458862477	0.0031056411458862477
WWP	-0.0031052550856614717	0.0031052550856614717
LWK	-0.00310524076829275	0.00310524076829275
TEI	-0.003104451228459355	0.003104451228459355
HTA	-0.003104407300891293	0.003104407300891293
VFM	-0.003104371778810636	0.003104371778810636
F	0.0031035756323382507	0.0031035756323382507
YYP	0.0031033733939976635	0.0031033733939976635
MoranAuto_Mutability2	0.00310063376291944	0.00310063376291944
YNL	0.0030992816275373495	0.0030992816275373495
KKY	-0.0030978434958969596	0.0030978434958969596
CML	-0.0030974927624365625	0.0030974927624365625
TRS	0.003095756686742409	0.003095756686742409
GTL	-0.003095489807223811	0.003095489807223811
GTF	0.0030954579502360615	0.0030954579502360615
QNH	-0.003094343669655517	0.003094343669655517
QSOSW4	0.0030943308226735453	0.0030943308226735453
CLP	-0.003094022576913238	0.003094022576913238
WAG	0.0030922452739787945	0.0030922452739787945
PIC	-0.0030908482934571472	0.0030908482934571472
HTL	0.0030906451381593108	0.0030906451381593108
IYD	0.0030905841780343502	0.0030905841780343502
MoranAuto_Hydrophobicity9	-0.003090257733609727	0.003090257733609727
HEL	0.003090218910625688	0.003090218910625688
LEW	-0.0030889203428180385	0.0030889203428180385
TE	0.003088595214581993	0.003088595214581993
VEA	0.0030876640694402395	0.0030876640694402395
DHQ	0.003086634501745762	0.003086634501745762
YQH	-0.0030864834835490243	0.0030864834835490243
TMH	-0.0030853140604044636	0.0030853140604044636
CGM	0.0030818071417920956	0.0030818071417920956
VVP	0.003081049884700716	0.003081049884700716
SLK	0.003079946013744802	0.003079946013744802
LWE	-0.0030791817351371207	0.0030791817351371207
GGT	-0.0030786313571290044	0.0030786313571290044
MFP	-0.0030776375829202392	0.0030776375829202392
GDT	-0.003076686394562577	0.003076686394562577
LEP	0.003076217693128337	0.003076217693128337
YEA	0.0030752047306723137	0.0030752047306723137
AWG	-0.003074842635618775	0.003074842635618775
VVK	0.0030747647034368754	0.0030747647034368754
NYI	-0.0030742848109359725	0.0030742848109359725
NQE	0.003073892632200834	0.003073892632200834
WCP	0.0030733253170983745	0.0030733253170983745
EIE	-0.0030730176943587766	0.0030730176943587766
AES	0.0030724876669456906	0.0030724876669456906
GEP	0.003070784307851931	0.003070784307851931
GLW	-0.0030697172979922134	0.0030697172979922134
KMF	-0.0030688172544945796	0.0030688172544945796
LPR	-0.003067360080012296	0.003067360080012296
MoreauBrotoAuto_Mutability17	0.0030662843413223483	0.0030662843413223483
LQI	-0.0030655063567900146	0.0030655063567900146
DQR	-0.0030648727115517344	0.0030648727115517344
NWE	-0.003064412957322944	0.003064412957322944
FRQ	0.0030636213129378916	0.0030636213129378916
MoranAuto_FreeEnergy18	-0.0030629026803841814	0.0030629026803841814
SIT	-0.003062413025862048	0.003062413025862048
GFR	0.00305876905385184	0.00305876905385184
WPW	-0.003058284139881688	0.003058284139881688
LNR	-0.0030581017243071808	0.0030581017243071808
LQD	0.0030579001966508875	0.0030579001966508875
VLD	-0.003056726739756295	0.003056726739756295
YEG	-0.003055742073626887	0.003055742073626887
MVP	0.003054741361185613	0.003054741361185613
TAC	-0.0030547211303680447	0.0030547211303680447
IRH	0.0030534472049507768	0.0030534472049507768
HDK	-0.0030532104157326555	0.0030532104157326555
ECI	0.003052114205190581	0.003052114205190581
CFG	0.0030510164868760466	0.0030510164868760466
PAAC30_x	0.003050943731832396	0.003050943731832396
TLI	-0.003049667787041243	0.003049667787041243
YFA	-0.003046108744218021	0.003046108744218021
ITG	-0.003045356789818558	0.003045356789818558
MLE	0.0030443968032338635	0.0030443968032338635
FTI	-0.0030442569659346027	0.0030442569659346027
SKC	-0.0030439120710791597	0.0030439120710791597
DHP	0.003043252395004614	0.003043252395004614
MoranAuto_ResidueVol20	0.0030424512657575213	0.0030424512657575213
YFY	-0.0030423361679312267	0.0030423361679312267
GKD	0.0030416107154070202	0.0030416107154070202
IQR	-0.0030412671244967847	0.0030412671244967847
VIY	0.003041136002521788	0.003041136002521788
AMV	-0.003041000096984955	0.003041000096984955
QFN	-0.003040952334917814	0.003040952334917814
RIE	-0.003040462991593423	0.003040462991593423
VTN	0.003040132158306336	0.003040132158306336
CYI	-0.0030398676885658887	0.0030398676885658887
KWI	-0.0030384306365245227	0.0030384306365245227
IIH	0.0030352216177888507	0.0030352216177888507
DII	0.003032695499345105	0.003032695499345105
KKQ	0.0030324909153034325	0.0030324909153034325
LIE	0.003032169587513138	0.003032169587513138
AAV	-0.0030316034228752304	0.0030316034228752304
LKA	0.0030306308927935586	0.0030306308927935586
GearyAuto_FreeEnergy10	-0.0030305161507475056	0.0030305161507475056
TPL	-0.003029784173740197	0.003029784173740197
VNM	-0.003028199614826423	0.003028199614826423
KKS	0.0030278607666184773	0.0030278607666184773
LVI	-0.0030276838263796576	0.0030276838263796576
CC	0.0030276502058942858	0.0030276502058942858
CDK	0.003026917037446333	0.003026917037446333
AMT	0.003026839101681881	0.003026839101681881
HGN	-0.0030266117883419323	0.0030266117883419323
CGQ	0.0030262234422547473	0.0030262234422547473
SCC	-0.0030238379791604634	0.0030238379791604634
WRG	-0.003023705699469177	0.003023705699469177
LAC	0.0030193204917593583	0.0030193204917593583
MoreauBrotoAuto_ResidueVol5	-0.0030151746687487545	0.0030151746687487545
autocorr_4	-0.0030148959313499027	0.0030148959313499027
RLK	-0.0030147969140163298	0.0030147969140163298
FHQ	0.0030143319331070715	0.0030143319331070715
LQS	-0.0030134519575741965	0.0030134519575741965
YSC	0.00301323605280059	0.00301323605280059
RVT	0.003012197286944808	0.003012197286944808
_PolarizabilityD1075	-0.0030115936867421223	0.0030115936867421223
SFQ	-0.0030113926738379406	0.0030113926738379406
CLH	-0.0030112964956844662	0.0030112964956844662
FIY	0.0030079629878808968	0.0030079629878808968
PDW	0.003007304494955227	0.003007304494955227
QDS	0.0030072821907081455	0.0030072821907081455
FHG	-0.003006490919398705	0.003006490919398705
CYV	-0.0030062929703249855	0.0030062929703249855
FTV	0.0030035508907069767	0.0030035508907069767
PTA	0.003002932258866548	0.003002932258866548
HTK	0.0030025081186885695	0.0030025081186885695
EPR	0.0030022329949469183	0.0030022329949469183
YVP	-0.0030011503691641113	0.0030011503691641113
_HydrophobicityD2025	0.0030011343290210104	0.0030011343290210104
NDK	-0.003000145786988427	0.003000145786988427
MoranAuto_Mutability12	0.003000020886892429	0.003000020886892429
TQF	0.0029986547253270258	0.0029986547253270258
MoreauBrotoAuto_FreeEnergy2	0.0029979966539307647	0.0029979966539307647
LCD	0.0029979256707139373	0.0029979256707139373
KFP	-0.002996979126253877	0.002996979126253877
AWE	-0.0029958046072734545	0.0029958046072734545
QYY	0.002995725842236716	0.002995725842236716
TIP	0.0029955250243725064	0.0029955250243725064
KKN	-0.002995261035378569	0.002995261035378569
NNA	0.0029933297217269554	0.0029933297217269554
IHF	-0.002992122560271335	0.002992122560271335
DAI	0.0029920885578644417	0.0029920885578644417
ANI	-0.002991980623313012	0.002991980623313012
FEE	0.0029913418865899237	0.0029913418865899237
formulaC	-0.0029908071699827087	0.0029908071699827087
